datetime,symbol,open,high,low,close,volume,EMA_9,EMA_21,EMA_50,DEMA_9,DEMA_21
2025-07-22 22:30:00,OANDA:XAUUSD,3429.66,3432.63,3429.0,3431.62,26746.0,3421.152867948624,3407.76935060488,3389.202110727087,3433.334750826674,3424.964433568541
2025-07-22 23:30:00,OANDA:XAUUSD,3431.61,3432.815,3427.875,3431.56,8894.0,3423.234294358899,3409.9321369135273,3390.863204424064,3434.6449417895587,3427.5301998883533
2025-07-23 01:30:00,OANDA:XAUUSD,3430.92,3431.2,3427.495,3427.905,3299.0,3424.1684354871195,3411.5660335577522,3392.315823858414,3434.0442663342233,3429.0496332114353
2025-07-23 02:30:00,OANDA:XAUUSD,3427.92,3433.35,3426.255,3427.375,7367.0,3424.809748389696,3413.0032123252295,3393.6906935110255,3433.22346338944,3430.20391998083
2025-07-23 03:30:00,OANDA:XAUUSD,3427.265,3439.035,3427.01,3428.9,20618.0,3425.627798711757,3414.4483748411176,3395.07145062824,3433.013210969201,3431.399165906107
2025-07-23 04:30:00,OANDA:XAUUSD,3428.88,3430.72,3420.975,3421.17,25425.0,3424.736238969406,3415.0594316737433,3396.094923152623,3429.93132098148,3431.024747944303
2025-07-23 05:30:00,OANDA:XAUUSD,3421.12,3425.08,3419.21,3423.165,15065.0,3424.4219911755245,3415.796301521585,3397.1564947936968,3428.3266585500783,3430.980107083768
2025-07-23 06:30:00,OANDA:XAUUSD,3423.165,3428.775,3422.885,3423.1,18004.0,3424.15759294042,3416.4602741105314,3398.173887154728,3427.0698082519793,3430.8673451570126
2025-07-23 07:30:00,OANDA:XAUUSD,3423.06,3425.38,3422.08,3423.735,8511.0,3424.0730743523363,3417.1216128277556,3399.1762837368956,3426.335231731117,3430.8201671583965
2025-07-23 08:30:00,OANDA:XAUUSD,3423.725,3423.93,3416.445,3420.44,17223.0,3423.3464594818693,3417.4232843888685,3400.0101549629,3424.5748934885196,3430.1507624722813
2025-07-23 09:30:00,OANDA:XAUUSD,3420.415,3425.265,3419.595,3425.175,22321.0,3423.712167585496,3418.1279858080625,3400.9970116310215,3424.987481273717,3430.339058083159
2025-07-23 10:30:00,OANDA:XAUUSD,3425.11,3429.77,3419.94,3420.72,23306.0,3423.113734068397,3418.363623461875,3401.7704621552953,3423.655238205295,3429.6788143063377
2025-07-23 11:30:00,OANDA:XAUUSD,3420.82,3428.85,3420.555,3428.555,14500.0,3424.201987254718,3419.2901122380676,3402.820836188421,3425.5057931132924,3430.418911893209
2025-07-23 12:30:00,OANDA:XAUUSD,3428.565,3433.88,3428.37,3431.15,11378.0,3425.5915898037747,3420.3682838527884,3403.931783788875,3427.746316529879,3431.465530461754
2025-07-23 13:30:00,OANDA:XAUUSD,3431.145,3431.38,3421.2,3422.8,16631.0,3425.03327184302,3420.58934895708,3404.6717138363697,3426.3103988553,3430.878723241859
2025-07-23 14:30:00,OANDA:XAUUSD,3422.765,3429.93,3420.44,3428.34,17588.0,3425.694617474416,3421.293953597345,3405.599881921218,3427.2453955893566,3431.28847989284
2025-07-23 15:30:00,OANDA:XAUUSD,3428.32,3430.075,3419.925,3420.015,31196.0,3424.5586939795335,3421.1776850884958,3406.165180669406,3424.890577675579,3430.1579194399915
2025-07-23 16:30:00,OANDA:XAUUSD,3420.005,3420.65,3405.56,3413.465,46797.0,3422.3399551836274,3420.4765318986324,3406.451448094135,3420.830471103739,3428.0029693182983
2025-07-23 17:30:00,OANDA:XAUUSD,3413.44,3419.98,3410.75,3413.625,38143.0,3420.596964146902,3419.853665362393,3406.732763855149,3417.9949840536106,3426.1296388927803
2025-07-23 18:30:00,OANDA:XAUUSD,3413.63,3415.855,3398.105,3398.105,33069.0,3416.098571317522,3417.8765139658117,3406.3944201745553,3410.4182729793843,3421.784534087454
2025-07-23 19:30:00,OANDA:XAUUSD,3398.18,3398.215,3381.42,3387.47,56120.0,3410.372857054018,3415.112285423465,3405.652286050063,3401.2480469727043,3416.1520959500976
2025-07-23 20:30:00,OANDA:XAUUSD,3387.465,3394.825,3385.755,3393.38,37866.0,3406.9742856432144,3413.1366231122406,3405.171019930453,3396.9555804495208,3412.285848762612
2025-07-23 21:30:00,OANDA:XAUUSD,3393.355,3396.16,3392.065,3393.76,25088.0,3404.3314285145716,3411.375111920219,3404.723528952788,3394.202178656702,3409.0003068823553
2025-07-23 22:30:00,OANDA:XAUUSD,3393.82,3396.05,3388.595,3390.295,24822.0,3401.524142811658,3409.4587381092897,3404.1577042879726,3391.174914363031,3405.5576664285695
2025-07-23 23:30:00,OANDA:XAUUSD,3390.37,3390.61,3386.04,3387.45,6589.0,3398.709314249327,3407.4579437357174,3403.5025001982485,3388.17806864056,3402.0926109590882
2025-07-24 01:30:00,OANDA:XAUUSD,3390.855,3392.615,3386.955,3387.035,3135.0,3396.3744513994616,3405.601312487016,3402.8567158767487,3386.0815646325555,3399.0358906458064
2025-07-24 02:30:00,OANDA:XAUUSD,3387.04,3391.72,3386.66,3390.115,4721.0,3395.1225611195696,3404.1934658972873,3402.357040744327,3385.886739482131,3396.9450400509795
2025-07-24 03:30:00,OANDA:XAUUSD,3390.165,3393.37,3388.545,3391.595,10799.0,3394.4170488956556,3403.0481508157154,3401.9349999308242,3386.4639818065734,3395.4174772449155
2025-07-24 04:30:00,OANDA:XAUUSD,3391.62,3393.48,3384.07,3387.665,28013.0,3393.0666391165246,3401.649682559741,3401.3753920903996,3385.6238576219534,3393.441371808128
2025-07-24 05:30:00,OANDA:XAUUSD,3387.67,3388.885,3380.665,3383.88,22531.0,3391.2293112932202,3400.034256872492,3400.6892982829327,3383.8052238389196,3391.1035873826177
2025-07-24 06:30:00,OANDA:XAUUSD,3383.785,3385.985,3374.755,3383.835,23264.0,3389.7504490345764,3398.561597156811,3400.0283454090923,3382.6280892642203,3389.1040251517607
2025-07-24 07:30:00,OANDA:XAUUSD,3383.76,3385.41,3381.015,3382.685,13315.0,3388.337359227661,3397.118270142555,3399.348214216579,3381.5089995658436,3387.208361943186
2025-07-24 08:30:00,OANDA:XAUUSD,3382.69,3382.995,3374.515,3379.35,20450.0,3386.539887382129,3395.5029728568684,3398.5639705218114,3379.639222176249,3385.025513325
2025-07-24 09:30:00,OANDA:XAUUSD,3379.36,3379.87,3370.13,3375.885,23831.0,3384.4089099057037,3393.719520778971,3397.674599128799,3377.183595759859,3382.5732374973654
2025-07-24 10:30:00,OANDA:XAUUSD,3375.88,3377.695,3366.145,3367.705,20072.0,3381.068127924563,3391.354564344519,3396.4993207315915,3372.615251022975,3379.0716191481033
2025-07-24 11:30:00,OANDA:XAUUSD,3367.695,3374.71,3365.935,3369.795,17912.0,3378.8135023396508,3389.394603949563,3395.4520924676076,3370.24750035045,3376.446507957407
2025-07-24 12:30:00,OANDA:XAUUSD,3369.725,3370.175,3361.995,3363.7,16666.0,3375.7908018717208,3387.0587308632394,3394.206912370839,3366.519839906016,3373.1642135191664
2025-07-24 13:30:00,OANDA:XAUUSD,3363.71,3367.385,3362.205,3364.485,11127.0,3373.529641497377,3385.0065735120356,3393.0413471798256,3364.3039436253375,3370.5095965163296
2025-07-24 14:30:00,OANDA:XAUUSD,3364.465,3366.615,3361.375,3362.275,14063.0,3371.2787131979017,3382.940066829123,3391.834823761009,3362.0974122606895,3367.8823543940152
2025-07-24 15:30:00,OANDA:XAUUSD,3362.31,3365.555,3352.72,3353.48,31669.0,3367.7189705583214,3380.2618789355665,3390.3307130252833,3357.526135696887,3364.138333182235
2025-07-24 16:30:00,OANDA:XAUUSD,3353.51,3372.28,3351.465,3366.795,45726.0,3367.534176446657,3379.0376172141514,3389.407743887037,3359.2320732681783,3363.2668831461997
2025-07-24 17:30:00,OANDA:XAUUSD,3366.71,3377.475,3365.88,3373.7,39500.0,3368.767341157326,3378.552379285592,3388.791753930683,3363.1121903830776,3363.774222925127
2025-07-24 18:30:00,OANDA:XAUUSD,3373.66,3375.35,3370.355,3372.64,28148.0,3369.541872925861,3378.014890259629,3388.158351815755,3365.63737772129,3364.091576271967
2025-07-24 19:30:00,OANDA:XAUUSD,3372.635,3373.91,3366.965,3367.015,20391.0,3369.036498340689,3377.0149002360263,3387.329200764157,3365.508602508894,3363.448260225786
2025-07-24 20:30:00,OANDA:XAUUSD,3367.0,3371.915,3366.36,3370.095,18028.0,3369.2481986725516,3376.3858183963875,3386.653349753798,3366.5952422726054,3363.4806167146794
2025-07-24 21:30:00,OANDA:XAUUSD,3370.08,3373.475,3367.59,3372.01,12509.0,3369.8005589380414,3375.988016723989,3386.0791007438456,3368.120082030476,3363.8943773111646
2025-07-24 22:30:00,OANDA:XAUUSD,3372.015,3373.16,3370.08,3370.54,15357.0,3369.9484471504334,3375.4927424763537,3385.469724244087,3368.7223761942946,3364.0482755122994
2025-07-24 23:30:00,OANDA:XAUUSD,3370.65,3371.3,3367.38,3368.71,5086.0,3369.700757720347,3374.876129523958,3384.8124801560834,3368.5217494113667,3363.911511418094
2025-07-25 01:30:00,OANDA:XAUUSD,3369.45,3369.615,3365.205,3368.93,4237.0,3369.546606176278,3374.335572294507,3384.1896377970215,3368.4800782938382,3363.8763219896755
2025-07-25 02:30:00,OANDA:XAUUSD,3368.91,3371.44,3366.855,3369.435,4673.0,3369.524284941023,3373.890065722279,3383.6110245500795,3368.6532056468664,3363.976650379497
2025-07-25 03:30:00,OANDA:XAUUSD,3369.485,3373.495,3368.455,3372.255,6363.0,3370.0704279528186,3373.74142338389,3383.165690253998,3369.8104789269296,3364.5940982191896
2025-07-25 04:30:00,OANDA:XAUUSD,3372.285,3372.845,3366.47,3370.485,10791.0,3370.1533423622554,3373.4453848944454,3382.668408283253,3370.0117146690936,3364.8605088452227
2025-07-25 05:30:00,OANDA:XAUUSD,3370.525,3370.595,3362.465,3363.135,9915.0,3368.7496738898044,3372.5080771767684,3381.902392272145,3367.513436957314,3363.8515464795873
2025-07-25 06:30:00,OANDA:XAUUSD,3363.065,3363.575,3358.67,3359.245,8222.0,3366.8487391118438,3371.302342887971,3381.013867085002,3364.3390017434826,3362.3366474461723
2025-07-25 07:30:00,OANDA:XAUUSD,3359.225,3363.51,3357.925,3360.96,6877.0,3365.6709912894753,3370.362129898155,3380.227440924806,3362.7210031368913,3361.3567585966875
2025-07-25 08:30:00,OANDA:XAUUSD,3360.945,3362.425,3355.325,3358.745,8987.0,3364.2857930315804,3369.306027180141,3379.3849922610884,3360.8176439031968,3360.1592326169757
2025-07-25 09:30:00,OANDA:XAUUSD,3358.74,3359.72,3354.715,3359.39,11722.0,3363.3066344252647,3368.404570163764,3378.600874917516,3359.7487882375053,3359.2697960005444
2025-07-25 10:30:00,OANDA:XAUUSD,3359.41,3360.165,3352.78,3354.16,10447.0,3361.4773075402118,3367.1096092397856,3377.6424092344764,3357.1675690819616,3357.6280318877875
2025-07-25 11:30:00,OANDA:XAUUSD,3354.165,3355.38,3344.54,3345.555,11596.0,3358.2928460321696,3365.1500993088957,3376.3840794605753,3352.2974860591353,3354.749110869907
2025-07-25 12:30:00,OANDA:XAUUSD,3345.54,3348.985,3343.145,3345.97,7901.0,3355.828276825736,3363.4064539171777,3375.191370462121,3349.0603334821612,3352.3658777074443
2025-07-25 13:30:00,OANDA:XAUUSD,3345.945,3348.16,3341.07,3342.99,10398.0,3353.260621460589,3361.5504126519795,3373.9285716204695,3345.792142493611,3349.8262149474963
2025-07-25 14:30:00,OANDA:XAUUSD,3343.045,3345.24,3338.8,3341.1,10882.0,3350.8284971684716,3359.691284229072,3372.641176654961,3342.908014561195,3347.342805931444
2025-07-25 15:30:00,OANDA:XAUUSD,3341.09,3344.295,3336.345,3340.885,17646.0,3348.8397977347777,3357.9816220264292,3371.3958363939823,3340.912452102001,3345.2014942989103
2025-07-25 16:30:00,OANDA:XAUUSD,3340.88,3347.635,3336.94,3343.935,34742.0,3347.8588381878226,3356.704656387663,3370.3189408491203,3340.732194044037,3343.925480600131
2025-07-25 17:30:00,OANDA:XAUUSD,3343.91,3344.88,3330.625,3331.94,43426.0,3344.675070550258,3354.4533239887846,3368.813884345233,3336.426741125178,3340.7892256375026
2025-07-25 18:30:00,OANDA:XAUUSD,3331.965,3335.935,3325.115,3327.875,35634.0,3341.3150564402067,3352.037112717077,3367.2084379003218,3332.028381612101,3337.41864942345
2025-07-25 19:30:00,OANDA:XAUUSD,3327.9,3331.39,3326.245,3329.94,19451.0,3339.0400451521655,3350.0282842882516,3365.7469305316818,3329.790696259248,3334.9125645405675
2025-07-25 20:30:00,OANDA:XAUUSD,3329.93,3336.92,3329.67,3336.035,18157.0,3338.4390361217324,3348.756167534774,3364.5817567853414,3330.5587497830516,3333.8581343518995
2025-07-25 21:30:00,OANDA:XAUUSD,3336.09,3339.5,3335.995,3338.835,12787.0,3338.5182288973865,3347.854243213431,3363.5720800486615,3332.277354046965,3333.490645482324
2025-07-25 22:30:00,OANDA:XAUUSD,3338.845,3340.335,3337.195,3337.68,17620.0,3338.3505831179095,3346.9293120122097,3362.5567043604788,3333.2237666139904,3333.030649346457
2025-07-25 23:30:00,OANDA:XAUUSD,3337.61,3339.195,3336.11,3337.07,4534.0,3338.094466494328,3346.0330109201905,3361.557225758107,3333.788119992327,3332.5830438676703
2025-07-28 01:30:00,OANDA:XAUUSD,3329.475,3335.53,3324.02,3329.635,10423.0,3336.402573195463,3344.5422826547183,3360.305373767593,3331.6039813547695,3330.959832365634
2025-07-28 02:30:00,OANDA:XAUUSD,3329.615,3337.47,3329.395,3333.72,8640.0,3335.8660585563707,3343.5584387770164,3359.2628100904326,3331.5979733725417,3330.3163531708474
2025-07-28 03:30:00,OANDA:XAUUSD,3333.685,3336.13,3327.755,3333.42,11258.0,3335.376846845097,3342.6367625245603,3358.2493665574743,3331.571009329015,3329.760615380356
2025-07-28 04:30:00,OANDA:XAUUSD,3333.45,3338.815,3329.98,3332.145,17777.0,3334.730477476078,3341.6829659314185,3357.225665908162,3331.1687119679964,3329.1102898065583
2025-07-28 05:30:00,OANDA:XAUUSD,3332.16,3336.555,3330.67,3335.71,9671.0,3334.926381980862,3341.139969028562,3356.3819143039204,3332.233693178224,3329.216629912456
2025-07-28 06:30:00,OANDA:XAUUSD,3335.675,3343.42,3334.56,3343.42,7492.0,3336.62510558469,3341.34724457142,3355.873603939061,3335.8299334256417,3330.6962776866494
2025-07-28 07:30:00,OANDA:XAUUSD,3343.26,3344.175,3339.525,3339.725,5493.0,3337.2450844677523,3341.1997677922,3355.240325353215,3337.1049298469634,3331.3830008249356
2025-07-28 08:30:00,OANDA:XAUUSD,3339.67,3344.2,3338.085,3343.405,7575.0,3338.477067574202,3341.400243447454,3354.776194947207,3339.3505303627303,3332.6581604365356
2025-07-28 09:30:00,OANDA:XAUUSD,3343.385,3345.52,3335.85,3340.09,13297.0,3338.7996540593617,3341.2811304067764,3354.200265733591,3339.7564934783118,3333.225497632598
2025-07-28 10:30:00,OANDA:XAUUSD,3340.085,3342.11,3333.96,3335.11,13235.0,3338.0617232474897,3340.7201185516146,3353.4516278616857,3338.2368501331516,3332.8868052522143
2025-07-28 11:30:00,OANDA:XAUUSD,3335.055,3338.905,3332.405,3336.145,12953.0,3337.6783785979924,3340.304198683286,3352.772936572992,3337.511804386924,3332.804895803532
2025-07-28 12:30:00,OANDA:XAUUSD,3336.155,3340.85,3336.03,3337.87,11497.0,3337.7167028783942,3340.082907893896,3352.1885076877766,3337.6141029338605,3333.0641863764927
2025-07-28 13:30:00,OANDA:XAUUSD,3337.77,3338.88,3334.295,3335.98,11281.0,3337.3693623027157,3339.7099162671784,3351.552879935315,3337.0094098865457,3332.9901770452507
2025-07-28 14:30:00,OANDA:XAUUSD,3336.135,3338.475,3334.46,3336.625,9727.0,3337.2204898421724,3339.4294693337984,3350.9674728790283,3336.8134299408016,3333.065663738064
2025-07-28 15:30:00,OANDA:XAUUSD,3336.635,3338.455,3325.67,3328.46,21195.0,3335.4683918737383,3338.4322448489074,3350.084826883772,3333.741065577894,3331.740399321066
2025-07-28 16:30:00,OANDA:XAUUSD,3328.48,3330.715,3301.765,3302.3,37215.0,3328.834713498991,3335.1474953171883,3348.2109121040166,3322.1459097625175,3326.07786344486
2025-07-28 17:30:00,OANDA:XAUUSD,3302.28,3314.91,3301.82,3308.065,40696.0,3324.680770799193,3332.685450288353,3346.6365626097418,3316.0065736501756,3322.202107650932
2025-07-28 18:30:00,OANDA:XAUUSD,3308.05,3317.29,3306.725,3314.855,29927.0,3322.7156166393547,3331.0645002621386,3345.390226821124,3314.20413559227,3320.0605978406516
2025-07-28 19:30:00,OANDA:XAUUSD,3314.88,3315.01,3311.495,3312.265,19896.0,3320.6254933114838,3329.355454783762,3344.091198318335,3312.144209811519,3317.7982294202498
2025-07-28 20:30:00,OANDA:XAUUSD,3312.295,3313.31,3308.84,3310.86,17060.0,3318.672394649187,3327.67404980342,3342.7880140705574,3310.3248889193774,3315.6389313090067
2025-07-28 21:30:00,OANDA:XAUUSD,3310.855,3315.715,3310.355,3313.805,15766.0,3317.6989157193498,3326.413227094018,3341.651425283477,3310.242127991632,3314.3260078178228
2025-07-28 22:30:00,OANDA:XAUUSD,3313.795,3318.96,3313.08,3317.22,19128.0,3317.60313257548,3325.57747917638,3340.6933301743206,3311.5610758782095,3313.829327181986
2025-07-28 23:30:00,OANDA:XAUUSD,3317.215,3318.56,3314.27,3314.45,5185.0,3316.9725060603837,3324.5658901603456,3339.664179971406,3311.6343594904906,3312.9661256054105
2025-07-29 01:30:00,OANDA:XAUUSD,3313.84,3315.485,3311.92,3314.625,7375.0,3316.5030048483072,3323.6621728730415,3338.6822513450766,3311.8568866227315,3312.295371198279
2025-07-29 02:30:00,OANDA:XAUUSD,3314.66,3314.735,3310.465,3312.65,3844.0,3315.732403878646,3322.6610662482194,3337.661378743309,3311.3990285224563,3311.417513248597
2025-07-29 03:30:00,OANDA:XAUUSD,3312.65,3315.93,3308.16,3311.705,9369.0,3314.926923102917,3321.6650602256536,3336.643481537689,3310.815838197382,3310.538188387301
2025-07-29 04:30:00,OANDA:XAUUSD,3311.65,3320.965,3308.53,3318.96,14094.0,3315.7335384823336,3321.4191456596855,3335.9500116734657,3313.089962861439,3311.0802489284847
2025-07-29 05:30:00,OANDA:XAUUSD,3318.945,3320.445,3317.53,3318.955,9407.0,3316.3778307858674,3321.195132417896,3335.2835406274476,3314.7784041319783,3311.5924869879045
2025-07-29 06:30:00,OANDA:XAUUSD,3318.985,3318.985,3311.29,3312.655,9149.0,3315.633264628694,3320.4187567435415,3334.3961468773514,3313.758070379844,3310.983283012318
2025-07-29 07:30:00,OANDA:XAUUSD,3312.6,3317.54,3309.11,3316.535,7966.0,3315.8136117029553,3320.065687948674,3333.6957097449067,3314.4577339632838,3311.1670129249555
2025-07-29 08:30:00,OANDA:XAUUSD,3316.54,3320.19,3314.365,3319.975,9073.0,3316.6458893623644,3320.0574435897033,3333.157642696087,3316.2270092981544,3311.9602441508946
2025-07-29 09:30:00,OANDA:XAUUSD,3320.02,3322.4,3316.31,3317.12,18688.0,3316.7407114898915,3319.7904032633664,3332.5287155315345,3316.481465140545,3312.186548931416
2025-07-29 10:30:00,OANDA:XAUUSD,3317.075,3318.815,3311.34,3317.175,17268.0,3316.8275691919134,3319.552639330333,3331.926609040102,3316.6896582740533,3312.4238954530747
2025-07-29 11:30:00,OANDA:XAUUSD,3317.185,3330.1,3316.81,3326.435,15307.0,3318.749055353531,3320.178308482121,3331.711251822843,3320.1759155485365,3314.2664223680567
2025-07-29 12:30:00,OANDA:XAUUSD,3326.38,3328.32,3320.93,3324.63,16686.0,3319.9252442828247,3320.583007711019,3331.433555672928,3322.0076835822642,3315.57647417905
2025-07-29 13:30:00,OANDA:XAUUSD,3324.65,3326.5,3322.02,3322.095,9004.0,3320.3591954262597,3320.720461555472,3331.067337803401,3322.372307780559,3316.294025475912
2025-07-29 14:30:00,OANDA:XAUUSD,3322.14,3322.245,3315.0,3315.335,14870.0,3319.354356341008,3320.230874141338,3330.450383379739,3320.160974956246,3315.7617618743434
2025-07-29 15:30:00,OANDA:XAUUSD,3315.33,3324.675,3315.275,3323.35,20474.0,3320.1534850728067,3320.51443103758,3330.1719369726907,3321.4380829504353,3316.709380700532
2025-07-29 16:30:00,OANDA:XAUUSD,3323.37,3324.375,3312.895,3317.655,34334.0,3319.6537880582455,3320.254482761436,3329.681076699252,3320.281708748699,3316.559029476716
2025-07-29 17:30:00,OANDA:XAUUSD,3317.555,3329.745,3311.995,3328.935,36474.0,3321.510030446597,3321.0436206922145,3329.6518187894776,3323.4973609096405,3318.401515824995
2025-07-29 18:30:00,OANDA:XAUUSD,3328.99,3334.27,3319.705,3320.695,27323.0,3321.347024357278,3321.011927902013,3329.300570993812,3322.8064838562573,3318.5812027589036
2025-07-29 19:30:00,OANDA:XAUUSD,3320.77,3324.81,3319.09,3323.28,15817.0,3321.7336194858226,3321.2181162745574,3329.0644701705255,3323.210463187842,3319.1958101194978
2025-07-29 20:30:00,OANDA:XAUUSD,3323.26,3329.35,3323.105,3328.325,13099.0,3323.051895588658,3321.8641966132336,3329.0354713403085,3325.287991432542,3320.613082234703
2025-07-29 21:30:00,OANDA:XAUUSD,3328.34,3330.89,3325.355,3325.825,10321.0,3323.6065164709266,3322.224269648394,3328.9095705034338,3325.8390898518483,3321.414232063512
2025-07-29 22:30:00,OANDA:XAUUSD,3325.84,3328.805,3322.67,3325.075,13014.0,3323.9002131767415,3322.483426953085,3328.759195189574,3325.9212292461307,3321.9826266983664
2025-07-29 23:30:00,OANDA:XAUUSD,3325.105,3326.875,3324.785,3326.67,4957.0,3324.454170541393,3322.8640245028046,3328.6772659664534,3326.514149288625,3322.754749316441
2025-07-30 01:30:00,OANDA:XAUUSD,3327.68,3329.17,3325.965,3327.69,1792.0,3325.1013364331147,3323.302749548004,3328.638549654044,3327.2670521442774,3323.6022494196736
2025-07-30 02:30:00,OANDA:XAUUSD,3327.7,3328.385,3326.25,3327.56,2717.0,3325.5930691464923,3323.6897723163675,3328.5962535891795,3327.7190278861244,3324.3138838073064
2025-07-30 03:30:00,OANDA:XAUUSD,3327.57,3333.765,3327.33,3330.305,8183.0,3326.535455317194,3324.291156651243,3328.663263252349,3328.9901312454613,3325.4052437656196
2025-07-30 04:30:00,OANDA:XAUUSD,3330.205,3333.355,3321.795,3323.255,17037.0,3325.8793642537557,3324.196960592039,3328.451174497355,3327.3182321456184,3325.1241342785597
2025-07-30 05:30:00,OANDA:XAUUSD,3323.24,3332.46,3323.24,3329.465,12511.0,3326.5964914030046,3324.6758732654903,3328.490932360204,3328.3212874358937,3325.9541335927374
2025-07-30 06:30:00,OANDA:XAUUSD,3329.41,3329.97,3326.285,3328.44,5433.0,3326.965193122404,3325.018066604991,3328.488935012745,3328.639991324234,3326.4912063020347
2025-07-30 07:30:00,OANDA:XAUUSD,3328.445,3329.875,3325.845,3327.19,5534.0,3327.0101544979234,3325.215515095446,3328.4379963847946,3328.385962159803,3326.7342316295353
2025-07-30 08:30:00,OANDA:XAUUSD,3327.195,3330.77,3324.56,3324.96,9754.0,3326.600123598339,3325.1922864504054,3328.301604369705,3327.372745008175,3326.551820894995
2025-07-30 09:30:00,OANDA:XAUUSD,3324.965,3327.66,3323.15,3327.345,14027.0,3326.7490988786712,3325.3879876821866,3328.2640904728537,3327.4863762308055,3326.8018382970695
2025-07-30 10:30:00,OANDA:XAUUSD,3327.37,3332.31,3325.66,3327.775,12410.0,3326.954279102937,3325.604988801988,3328.2449104543102,3327.7082451640567,3327.0875812880645
2025-07-30 11:30:00,OANDA:XAUUSD,3327.875,3333.485,3327.585,3332.285,10621.0,3328.02042328235,3326.2122625472616,3328.403345338455,3329.476511474775,3328.112140939398
2025-07-30 12:30:00,OANDA:XAUUSD,3332.24,3334.09,3329.425,3331.335,9855.0,3328.6833386258804,3326.677965952056,3328.5183121879277,3330.378541454645,3328.8284948583573
2025-07-30 13:30:00,OANDA:XAUUSD,3331.255,3333.085,3326.725,3328.515,15292.0,3328.6496709007047,3326.844969047324,3328.5181822982054,3329.9788989835756,3328.951816321478
2025-07-30 14:30:00,OANDA:XAUUSD,3328.505,3331.68,3324.045,3330.93,17701.0,3329.105736720564,3327.216335497567,3328.6127633845504,3330.533971842748,3329.4692570652005
2025-07-30 15:30:00,OANDA:XAUUSD,3330.94,3331.965,3310.815,3313.38,28504.0,3325.9605893764515,3325.95848681597,3328.0154001145684,3324.5870595989086,3326.863098530549
2025-07-30 16:30:00,OANDA:XAUUSD,3313.375,3316.28,3298.425,3303.135,49047.0,3321.3954715011614,3323.8836243781543,3327.0396981492913,3316.6445533788947,3322.8197600843027
2025-07-30 17:30:00,OANDA:XAUUSD,3303.12,3308.455,3301.355,3302.205,32541.0,3317.5573772009293,3321.9128403437767,3326.0657884179464,3310.68616726293,3319.1540691362957
2025-07-30 18:30:00,OANDA:XAUUSD,3302.22,3303.425,3288.605,3290.445,29216.0,3312.1349017607436,3319.0521275852516,3324.6688947544976,3302.2999534581954,3313.9435057979736
2025-07-30 19:30:00,OANDA:XAUUSD,3290.45,3298.69,3290.02,3298.175,16263.0,3309.3429214085954,3317.1542068956833,3323.629918489615,3299.241378484838,3310.784622825823
2025-07-30 20:30:00,OANDA:XAUUSD,3298.2,3302.58,3297.81,3302.485,16682.0,3307.9713371268763,3315.8206426324396,3322.8007059998263,3298.792835362495,3308.8177805114365
2025-07-30 21:30:00,OANDA:XAUUSD,3302.47,3305.19,3279.78,3280.39,48005.0,3302.455069701501,3312.5996751203998,3321.1375410586566,3290.6992543496963,3303.305284544906
2025-07-30 22:30:00,OANDA:XAUUSD,3280.43,3282.77,3268.12,3269.4,47744.0,3295.844055761201,3308.6724319276364,3319.1086178798855,3281.150592327517,3296.6527648655847
2025-07-30 23:30:00,OANDA:XAUUSD,3269.405,3276.435,3268.94,3275.29,10769.0,3291.7332446089613,3305.63766538876,3317.3902407081255,3276.689824940222,3291.9518166606435
2025-07-31 01:30:00,OANDA:XAUUSD,3277.29,3279.97,3276.285,3278.915,3965.0,3289.169595687169,3303.2083321716,3315.88140773918,3275.0839408147435,3288.558166766803
2025-07-31 02:30:00,OANDA:XAUUSD,3278.91,3285.91,3277.74,3285.41,5067.0,3288.4176765497355,3301.590301974182,3314.6864505729377,3276.547617341848,3286.8010332448953
2025-07-31 03:30:00,OANDA:XAUUSD,3285.405,3288.485,3282.875,3286.475,11373.0,3288.0291412397887,3300.216183612892,3313.5801191779206,3278.222265625521,3285.522195348732
2025-07-31 04:30:00,OANDA:XAUUSD,3286.48,3293.99,3285.04,3293.86,16534.0,3289.195312991831,3299.6383487389926,3312.8067811709434,3282.2827499020505,3285.7548731589386
2025-07-31 05:30:00,OANDA:XAUUSD,3293.91,3297.655,3290.575,3297.455,9768.0,3290.847250393465,3299.439862489993,3312.2047505367887,3286.638749842947,3286.6380790090357
2025-07-31 06:30:00,OANDA:XAUUSD,3297.445,3298.76,3293.56,3294.94,9138.0,3291.6658003147722,3299.030784081812,3311.5277014961302,3288.9538398114037,3287.0209096371404
2025-07-31 07:30:00,OANDA:XAUUSD,3294.915,3298.51,3293.77,3298.15,7068.0,3292.962640251818,3298.950712801647,3311.0030857511842,3291.830543798759,3287.959853051796
2025-07-31 08:30:00,OANDA:XAUUSD,3298.13,3301.96,3294.83,3299.87,9167.0,3294.3441122014547,3299.0342843651333,3310.5664941530986,3294.543612598717,3289.1185678320744
2025-07-31 09:30:00,OANDA:XAUUSD,3299.865,3305.135,3298.14,3299.125,15329.0,3295.300289761164,3299.0425312410302,3310.1178081078792,3296.224832126741,3290.0357406436106
2025-07-31 10:30:00,OANDA:XAUUSD,3299.14,3309.88,3298.125,3304.765,11746.0,3297.1932318089316,3299.5627556736636,3309.907894064433,3299.447219339607,3291.8476955238575
