datetime,symbol,open,high,low,close,volume
2025-07-23 17:35:00,OANDA:XAUUSD,3416.795,3419.925,3416.795,3419.445,3338.0
2025-07-23 17:40:00,OANDA:XAUUSD,3419.43,3419.98,3416.215,3416.765,3402.0
2025-07-23 17:45:00,OANDA:XAUUSD,3416.75,3416.995,3413.89,3414.82,3380.0
2025-07-23 17:50:00,OANDA:XAUUSD,3414.825,3414.93,3412.46,3412.84,3154.0
2025-07-23 17:55:00,OANDA:XAUUSD,3412.82,3413.395,3410.75,3412.28,3807.0
2025-07-23 18:00:00,OANDA:XAUUSD,3412.285,3414.97,3410.885,3414.915,2849.0
2025-07-23 18:05:00,OANDA:XAUUSD,3414.92,3416.6,3414.065,3416.555,2436.0
2025-07-23 18:10:00,OANDA:XAUUSD,3416.57,3416.82,3414.225,3414.35,3222.0
2025-07-23 18:15:00,OANDA:XAUUSD,3414.365,3415.945,3413.025,3413.385,2753.0
2025-07-23 18:20:00,OANDA:XAUUSD,3413.43,3414.345,3411.835,3414.125,2998.0
2025-07-23 18:25:00,OANDA:XAUUSD,3414.115,3415.025,3412.005,3413.625,3261.0
2025-07-23 18:30:00,OANDA:XAUUSD,3413.63,3413.865,3410.4,3410.52,2462.0
2025-07-23 18:35:00,OANDA:XAUUSD,3410.535,3414.385,3410.46,3414.185,2361.0
2025-07-23 18:40:00,OANDA:XAUUSD,3414.18,3415.43,3413.625,3414.955,2339.0
2025-07-23 18:45:00,OANDA:XAUUSD,3415.0,3415.855,3412.03,3412.83,2256.0
2025-07-23 18:50:00,OANDA:XAUUSD,3412.875,3413.75,3412.205,3413.56,2294.0
2025-07-23 18:55:00,OANDA:XAUUSD,3413.54,3413.835,3411.915,3412.42,1964.0
2025-07-23 19:00:00,OANDA:XAUUSD,3412.4,3413.605,3411.755,3411.79,2139.0
2025-07-23 19:05:00,OANDA:XAUUSD,3411.76,3412.7,3410.99,3411.51,2219.0
2025-07-23 19:10:00,OANDA:XAUUSD,3411.515,3411.805,3410.02,3410.425,2232.0
2025-07-23 19:15:00,OANDA:XAUUSD,3410.42,3411.095,3408.44,3408.44,2876.0
2025-07-23 19:20:00,OANDA:XAUUSD,3408.445,3410.775,3406.945,3406.945,2469.0
2025-07-23 19:25:00,OANDA:XAUUSD,3406.965,3407.435,3398.105,3398.105,7458.0
2025-07-23 19:30:00,OANDA:XAUUSD,3398.18,3398.215,3385.47,3386.38,8854.0
2025-07-23 19:35:00,OANDA:XAUUSD,3386.37,3392.03,3384.36,3391.365,6730.0
2025-07-23 19:40:00,OANDA:XAUUSD,3391.37,3394.235,3387.515,3387.905,5507.0
2025-07-23 19:45:00,OANDA:XAUUSD,3387.975,3390.6,3384.845,3386.275,5663.0
2025-07-23 19:50:00,OANDA:XAUUSD,3386.325,3387.645,3381.42,3385.395,4751.0
2025-07-23 19:55:00,OANDA:XAUUSD,3385.52,3387.38,3383.07,3383.73,3315.0
2025-07-23 20:00:00,OANDA:XAUUSD,3383.735,3386.57,3381.72,3383.775,2766.0
2025-07-23 20:05:00,OANDA:XAUUSD,3383.8,3390.21,3383.115,3389.935,3817.0
2025-07-23 20:10:00,OANDA:XAUUSD,3389.92,3390.895,3387.81,3389.995,4675.0
2025-07-23 20:15:00,OANDA:XAUUSD,3390.0,3390.855,3388.27,3389.485,3729.0
2025-07-23 20:20:00,OANDA:XAUUSD,3389.295,3390.3,3386.59,3386.675,3455.0
2025-07-23 20:25:00,OANDA:XAUUSD,3386.665,3388.77,3385.56,3387.47,2858.0
2025-07-23 20:30:00,OANDA:XAUUSD,3387.465,3388.635,3386.18,3386.645,2450.0
2025-07-23 20:35:00,OANDA:XAUUSD,3386.65,3387.58,3385.875,3386.77,4336.0
2025-07-23 20:40:00,OANDA:XAUUSD,3386.775,3390.095,3385.945,3390.055,3330.0
2025-07-23 20:45:00,OANDA:XAUUSD,3390.05,3390.865,3388.37,3389.615,2469.0
2025-07-23 20:50:00,OANDA:XAUUSD,3389.62,3390.585,3388.67,3388.905,3492.0
2025-07-23 20:55:00,OANDA:XAUUSD,3388.89,3389.895,3385.755,3388.74,4396.0
2025-07-23 21:00:00,OANDA:XAUUSD,3388.775,3389.19,3385.89,3387.97,2386.0
2025-07-23 21:05:00,OANDA:XAUUSD,3387.93,3389.0,3387.59,3388.03,2087.0
2025-07-23 21:10:00,OANDA:XAUUSD,3387.99,3388.46,3387.43,3387.575,2491.0
2025-07-23 21:15:00,OANDA:XAUUSD,3387.625,3389.325,3387.58,3389.105,1943.0
2025-07-23 21:20:00,OANDA:XAUUSD,3389.2,3394.825,3389.185,3391.865,4904.0
2025-07-23 21:25:00,OANDA:XAUUSD,3391.785,3393.415,3391.28,3393.38,3582.0
2025-07-23 21:30:00,OANDA:XAUUSD,3393.355,3393.905,3392.4,3392.625,2454.0
2025-07-23 21:35:00,OANDA:XAUUSD,3392.615,3393.67,3392.065,3393.545,2092.0
2025-07-23 21:40:00,OANDA:XAUUSD,3393.55,3394.03,3392.39,3393.795,1627.0
2025-07-23 21:45:00,OANDA:XAUUSD,3393.84,3396.025,3393.595,3395.46,1798.0
2025-07-23 21:50:00,OANDA:XAUUSD,3395.47,3395.98,3394.3,3395.635,1871.0
2025-07-23 21:55:00,OANDA:XAUUSD,3395.68,3395.695,3394.33,3394.345,2133.0
2025-07-23 22:00:00,OANDA:XAUUSD,3394.34,3395.53,3393.75,3394.58,2075.0
2025-07-23 22:05:00,OANDA:XAUUSD,3394.555,3396.16,3394.515,3395.11,3141.0
2025-07-23 22:10:00,OANDA:XAUUSD,3395.115,3395.34,3393.265,3393.62,1966.0
2025-07-23 22:15:00,OANDA:XAUUSD,3393.62,3394.245,3393.5,3393.68,1584.0
2025-07-23 22:20:00,OANDA:XAUUSD,3393.715,3394.055,3393.15,3393.315,1562.0
2025-07-23 22:25:00,OANDA:XAUUSD,3393.48,3394.095,3393.075,3393.76,2785.0
2025-07-23 22:30:00,OANDA:XAUUSD,3393.82,3396.05,3393.82,3395.7,2425.0
2025-07-23 22:35:00,OANDA:XAUUSD,3395.605,3395.785,3394.595,3394.595,1727.0
2025-07-23 22:40:00,OANDA:XAUUSD,3394.59,3394.805,3392.475,3393.45,2482.0
2025-07-23 22:45:00,OANDA:XAUUSD,3393.455,3394.885,3393.34,3393.93,1377.0
2025-07-23 22:50:00,OANDA:XAUUSD,3393.92,3394.94,3393.465,3394.07,1757.0
2025-07-23 22:55:00,OANDA:XAUUSD,3394.075,3394.18,3390.885,3391.175,1989.0
2025-07-23 23:00:00,OANDA:XAUUSD,3391.19,3391.81,3390.175,3390.28,1806.0
2025-07-23 23:05:00,OANDA:XAUUSD,3390.3,3391.62,3390.05,3390.09,2092.0
2025-07-23 23:10:00,OANDA:XAUUSD,3390.08,3390.385,3389.605,3389.695,1558.0
2025-07-23 23:15:00,OANDA:XAUUSD,3389.75,3390.755,3388.595,3390.55,2064.0
2025-07-23 23:20:00,OANDA:XAUUSD,3390.545,3392.085,3389.975,3391.915,2508.0
2025-07-23 23:25:00,OANDA:XAUUSD,3391.92,3392.01,3389.305,3390.295,3037.0
2025-07-23 23:30:00,OANDA:XAUUSD,3390.37,3390.61,3388.775,3388.82,791.0
2025-07-23 23:35:00,OANDA:XAUUSD,3388.81,3390.515,3388.285,3389.93,651.0
2025-07-23 23:40:00,OANDA:XAUUSD,3389.94,3390.11,3389.015,3389.405,540.0
2025-07-23 23:45:00,OANDA:XAUUSD,3389.37,3389.86,3389.145,3389.355,526.0
2025-07-23 23:50:00,OANDA:XAUUSD,3389.36,3389.575,3388.9,3389.265,376.0
2025-07-23 23:55:00,OANDA:XAUUSD,3389.34,3389.84,3388.2,3388.4,565.0
2025-07-24 00:00:00,OANDA:XAUUSD,3388.37,3389.06,3387.995,3388.91,439.0
2025-07-24 00:05:00,OANDA:XAUUSD,3388.915,3389.86,3388.67,3389.62,290.0
2025-07-24 00:10:00,OANDA:XAUUSD,3389.575,3389.875,3388.925,3389.02,608.0
2025-07-24 00:15:00,OANDA:XAUUSD,3389.07,3389.49,3388.83,3388.885,353.0
2025-07-24 00:20:00,OANDA:XAUUSD,3388.925,3389.04,3387.815,3388.0,454.0
2025-07-24 00:25:00,OANDA:XAUUSD,3387.865,3388.645,3386.04,3387.45,996.0
2025-07-24 01:30:00,OANDA:XAUUSD,3390.855,3390.855,3390.855,3390.855,1.0
2025-07-24 01:35:00,OANDA:XAUUSD,3390.855,3392.615,3390.165,3390.95,376.0
2025-07-24 01:40:00,OANDA:XAUUSD,3390.855,3391.785,3389.85,3391.23,258.0
2025-07-24 01:45:00,OANDA:XAUUSD,3391.31,3391.4,3388.82,3389.05,452.0
2025-07-24 01:50:00,OANDA:XAUUSD,3389.025,3389.335,3388.295,3388.735,526.0
2025-07-24 01:55:00,OANDA:XAUUSD,3388.605,3389.64,3387.99,3388.85,352.0
2025-07-24 02:00:00,OANDA:XAUUSD,3388.96,3389.575,3388.81,3389.32,260.0
2025-07-24 02:05:00,OANDA:XAUUSD,3389.37,3389.39,3388.12,3388.555,312.0
2025-07-24 02:10:00,OANDA:XAUUSD,3388.575,3388.745,3388.255,3388.62,113.0
2025-07-24 02:15:00,OANDA:XAUUSD,3388.475,3389.175,3388.15,3388.29,180.0
2025-07-24 02:20:00,OANDA:XAUUSD,3388.34,3388.46,3387.58,3388.23,105.0
2025-07-24 02:25:00,OANDA:XAUUSD,3388.1,3388.525,3386.955,3387.035,200.0
2025-07-24 02:30:00,OANDA:XAUUSD,3387.04,3387.77,3386.66,3387.53,239.0
2025-07-24 02:35:00,OANDA:XAUUSD,3387.52,3387.835,3386.905,3387.54,244.0
2025-07-24 02:40:00,OANDA:XAUUSD,3387.55,3388.83,3387.55,3388.645,317.0
2025-07-24 02:45:00,OANDA:XAUUSD,3388.655,3389.315,3388.495,3389.02,509.0
2025-07-24 02:50:00,OANDA:XAUUSD,3389.01,3390.925,3389.01,3390.235,380.0
2025-07-24 02:55:00,OANDA:XAUUSD,3390.225,3390.94,3389.94,3390.575,316.0
2025-07-24 03:00:00,OANDA:XAUUSD,3390.555,3391.07,3389.675,3390.41,358.0
2025-07-24 03:05:00,OANDA:XAUUSD,3390.4,3390.885,3390.25,3390.395,215.0
2025-07-24 03:10:00,OANDA:XAUUSD,3390.405,3390.67,3389.585,3389.605,227.0
2025-07-24 03:15:00,OANDA:XAUUSD,3389.62,3390.835,3388.28,3390.825,627.0
2025-07-24 03:20:00,OANDA:XAUUSD,3390.825,3391.72,3390.32,3391.34,720.0
2025-07-24 03:25:00,OANDA:XAUUSD,3391.38,3391.495,3389.99,3390.115,569.0
2025-07-24 03:30:00,OANDA:XAUUSD,3390.165,3392.32,3389.87,3392.22,1064.0
2025-07-24 03:35:00,OANDA:XAUUSD,3392.23,3393.37,3389.26,3389.615,1758.0
2025-07-24 03:40:00,OANDA:XAUUSD,3389.525,3390.78,3389.095,3390.275,1180.0
2025-07-24 03:45:00,OANDA:XAUUSD,3390.245,3390.975,3389.335,3390.415,871.0
2025-07-24 03:50:00,OANDA:XAUUSD,3390.455,3390.565,3389.47,3389.715,671.0
2025-07-24 03:55:00,OANDA:XAUUSD,3389.7,3390.005,3388.545,3389.55,858.0
2025-07-24 04:00:00,OANDA:XAUUSD,3389.565,3389.79,3388.98,3389.535,558.0
2025-07-24 04:05:00,OANDA:XAUUSD,3389.475,3390.865,3389.235,3390.33,816.0
2025-07-24 04:10:00,OANDA:XAUUSD,3390.34,3391.235,3389.495,3391.14,749.0
2025-07-24 04:15:00,OANDA:XAUUSD,3391.25,3392.03,3391.005,3391.98,436.0
2025-07-24 04:20:00,OANDA:XAUUSD,3392.03,3392.84,3391.605,3392.17,660.0
2025-07-24 04:25:00,OANDA:XAUUSD,3392.135,3392.5,3391.12,3391.595,1178.0
2025-07-24 04:30:00,OANDA:XAUUSD,3391.62,3393.48,3390.325,3393.44,2643.0
2025-07-24 04:35:00,OANDA:XAUUSD,3393.46,3393.47,3384.07,3388.9,4297.0
2025-07-24 04:40:00,OANDA:XAUUSD,3388.91,3390.845,3387.305,3390.155,3440.0
2025-07-24 04:45:00,OANDA:XAUUSD,3390.145,3392.5,3390.05,3392.36,1804.0
2025-07-24 04:50:00,OANDA:XAUUSD,3392.37,3392.46,3389.605,3391.235,2219.0
2025-07-24 04:55:00,OANDA:XAUUSD,3391.24,3391.5,3389.01,3389.24,2245.0
2025-07-24 05:00:00,OANDA:XAUUSD,3389.195,3389.41,3386.64,3387.4,2587.0
2025-07-24 05:05:00,OANDA:XAUUSD,3387.42,3389.32,3386.475,3389.255,2193.0
2025-07-24 05:10:00,OANDA:XAUUSD,3389.265,3391.145,3388.51,3389.22,1284.0
2025-07-24 05:15:00,OANDA:XAUUSD,3389.27,3390.185,3387.29,3390.03,2345.0
2025-07-24 05:20:00,OANDA:XAUUSD,3390.08,3391.105,3387.365,3387.695,1571.0
2025-07-24 05:25:00,OANDA:XAUUSD,3387.79,3388.79,3387.215,3387.665,1385.0
2025-07-24 05:30:00,OANDA:XAUUSD,3387.67,3388.79,3386.255,3387.435,2213.0
2025-07-24 05:35:00,OANDA:XAUUSD,3387.38,3388.12,3386.24,3387.025,2005.0
2025-07-24 05:40:00,OANDA:XAUUSD,3387.035,3387.055,3380.665,3382.195,2694.0
2025-07-24 05:45:00,OANDA:XAUUSD,3382.06,3387.19,3381.615,3387.19,1321.0
2025-07-24 05:50:00,OANDA:XAUUSD,3387.185,3388.68,3386.67,3387.93,1753.0
2025-07-24 05:55:00,OANDA:XAUUSD,3387.925,3388.885,3387.145,3387.635,1624.0
2025-07-24 06:00:00,OANDA:XAUUSD,3387.64,3388.71,3385.835,3386.145,2538.0
2025-07-24 06:05:00,OANDA:XAUUSD,3386.14,3387.355,3385.55,3385.775,1903.0
2025-07-24 06:10:00,OANDA:XAUUSD,3385.805,3385.835,3383.31,3384.96,2311.0
2025-07-24 06:15:00,OANDA:XAUUSD,3384.97,3385.645,3383.725,3384.605,1396.0
2025-07-24 06:20:00,OANDA:XAUUSD,3384.635,3386.585,3384.49,3384.61,893.0
2025-07-24 06:25:00,OANDA:XAUUSD,3384.595,3385.195,3382.95,3383.88,1880.0
2025-07-24 06:30:00,OANDA:XAUUSD,3383.785,3383.785,3379.94,3380.715,2139.0
2025-07-24 06:35:00,OANDA:XAUUSD,3380.605,3380.7,3374.755,3377.99,2712.0
2025-07-24 06:40:00,OANDA:XAUUSD,3377.895,3380.95,3376.865,3379.355,3381.0
2025-07-24 06:45:00,OANDA:XAUUSD,3379.35,3379.525,3377.4,3379.34,2791.0
2025-07-24 06:50:00,OANDA:XAUUSD,3379.375,3380.405,3378.195,3379.345,2336.0
2025-07-24 06:55:00,OANDA:XAUUSD,3379.34,3380.525,3378.11,3379.985,2176.0
2025-07-24 07:00:00,OANDA:XAUUSD,3380.03,3382.655,3379.275,3382.59,1222.0
2025-07-24 07:05:00,OANDA:XAUUSD,3382.6,3383.345,3381.76,3382.44,1604.0
2025-07-24 07:10:00,OANDA:XAUUSD,3382.47,3384.99,3382.315,3384.805,1521.0
2025-07-24 07:15:00,OANDA:XAUUSD,3384.77,3385.765,3384.56,3385.57,1240.0
2025-07-24 07:20:00,OANDA:XAUUSD,3385.565,3385.985,3384.52,3385.91,838.0
2025-07-24 07:25:00,OANDA:XAUUSD,3385.895,3385.895,3383.66,3383.835,1304.0
2025-07-24 07:30:00,OANDA:XAUUSD,3383.76,3385.28,3383.19,3385.18,858.0
2025-07-24 07:35:00,OANDA:XAUUSD,3385.2,3385.41,3383.155,3383.385,1281.0
2025-07-24 07:40:00,OANDA:XAUUSD,3383.4,3384.015,3383.115,3383.38,1269.0
2025-07-24 07:45:00,OANDA:XAUUSD,3383.375,3383.885,3382.935,3383.86,975.0
2025-07-24 07:50:00,OANDA:XAUUSD,3383.845,3384.855,3383.245,3384.23,1295.0
2025-07-24 07:55:00,OANDA:XAUUSD,3384.235,3384.505,3382.57,3383.515,1328.0
2025-07-24 08:00:00,OANDA:XAUUSD,3383.51,3384.34,3382.98,3383.415,1201.0
2025-07-24 08:05:00,OANDA:XAUUSD,3383.4,3384.31,3382.8,3384.29,897.0
2025-07-24 08:10:00,OANDA:XAUUSD,3384.35,3384.395,3383.115,3383.21,778.0
2025-07-24 08:15:00,OANDA:XAUUSD,3383.22,3383.22,3381.225,3381.365,1117.0
2025-07-24 08:20:00,OANDA:XAUUSD,3381.39,3383.36,3381.015,3383.065,1148.0
2025-07-24 08:25:00,OANDA:XAUUSD,3383.075,3383.23,3382.17,3382.685,1168.0
2025-07-24 08:30:00,OANDA:XAUUSD,3382.69,3382.995,3380.73,3380.975,1485.0
2025-07-24 08:35:00,OANDA:XAUUSD,3380.985,3381.215,3379.98,3380.835,1152.0
2025-07-24 08:40:00,OANDA:XAUUSD,3380.98,3381.1,3378.935,3380.14,1311.0
2025-07-24 08:45:00,OANDA:XAUUSD,3380.13,3380.63,3379.155,3379.77,1281.0
2025-07-24 08:50:00,OANDA:XAUUSD,3379.8,3381.43,3379.255,3381.09,904.0
2025-07-24 08:55:00,OANDA:XAUUSD,3381.145,3381.145,3379.13,3380.955,1039.0
2025-07-24 09:00:00,OANDA:XAUUSD,3380.975,3381.91,3379.24,3380.165,1562.0
2025-07-24 09:05:00,OANDA:XAUUSD,3380.18,3381.65,3378.48,3378.8,2035.0
2025-07-24 09:10:00,OANDA:XAUUSD,3378.815,3378.92,3374.65,3377.76,2797.0
2025-07-24 09:15:00,OANDA:XAUUSD,3377.74,3379.115,3374.515,3379.08,2784.0
2025-07-24 09:20:00,OANDA:XAUUSD,3379.07,3379.145,3377.3,3379.04,1665.0
2025-07-24 09:25:00,OANDA:XAUUSD,3379.1,3380.16,3378.725,3379.35,2435.0
2025-07-24 09:30:00,OANDA:XAUUSD,3379.36,3379.87,3377.26,3378.16,2444.0
2025-07-24 09:35:00,OANDA:XAUUSD,3378.17,3378.435,3375.17,3375.73,2815.0
2025-07-24 09:40:00,OANDA:XAUUSD,3375.715,3377.325,3375.45,3375.48,1931.0
2025-07-24 09:45:00,OANDA:XAUUSD,3375.495,3377.92,3374.345,3377.595,1233.0
2025-07-24 09:50:00,OANDA:XAUUSD,3377.62,3377.8,3374.705,3375.165,1675.0
2025-07-24 09:55:00,OANDA:XAUUSD,3375.13,3375.69,3371.49,3371.825,2397.0
2025-07-24 10:00:00,OANDA:XAUUSD,3371.88,3376.675,3370.13,3375.735,2483.0
2025-07-24 10:05:00,OANDA:XAUUSD,3375.725,3377.155,3374.12,3376.205,2059.0
2025-07-24 10:10:00,OANDA:XAUUSD,3376.2,3376.785,3375.14,3375.14,1435.0
2025-07-24 10:15:00,OANDA:XAUUSD,3375.155,3375.81,3373.105,3374.935,2255.0
2025-07-24 10:20:00,OANDA:XAUUSD,3374.95,3376.86,3374.01,3376.335,1112.0
2025-07-24 10:25:00,OANDA:XAUUSD,3376.32,3376.655,3375.25,3375.885,1992.0
2025-07-24 10:30:00,OANDA:XAUUSD,3375.88,3377.11,3374.665,3376.82,2309.0
2025-07-24 10:35:00,OANDA:XAUUSD,3376.825,3377.275,3373.185,3373.675,2094.0
2025-07-24 10:40:00,OANDA:XAUUSD,3373.67,3377.695,3373.5,3377.42,1448.0
2025-07-24 10:45:00,OANDA:XAUUSD,3377.405,3377.655,3374.825,3376.305,1762.0
2025-07-24 10:50:00,OANDA:XAUUSD,3376.225,3376.86,3374.955,3375.405,1024.0
2025-07-24 10:55:00,OANDA:XAUUSD,3375.355,3376.635,3374.84,3376.43,777.0
2025-07-24 11:00:00,OANDA:XAUUSD,3376.27,3377.455,3374.68,3377.275,1544.0
2025-07-24 11:05:00,OANDA:XAUUSD,3377.27,3377.27,3374.635,3374.67,1070.0
2025-07-24 11:10:00,OANDA:XAUUSD,3374.555,3377.38,3374.345,3377.105,941.0
2025-07-24 11:15:00,OANDA:XAUUSD,3377.1,3377.37,3371.815,3371.96,1499.0
2025-07-24 11:20:00,OANDA:XAUUSD,3371.95,3372.07,3368.38,3368.65,2777.0
2025-07-24 11:25:00,OANDA:XAUUSD,3368.7,3368.7,3366.145,3367.705,2827.0
2025-07-24 11:30:00,OANDA:XAUUSD,3367.695,3368.095,3365.935,3367.5,1629.0
2025-07-24 11:35:00,OANDA:XAUUSD,3367.525,3369.475,3365.945,3366.345,1633.0
2025-07-24 11:40:00,OANDA:XAUUSD,3366.305,3369.865,3365.935,3369.4,1498.0
2025-07-24 11:45:00,OANDA:XAUUSD,3369.345,3372.185,3368.47,3369.405,2026.0
2025-07-24 11:50:00,OANDA:XAUUSD,3369.385,3371.335,3369.245,3371.24,1420.0
2025-07-24 11:55:00,OANDA:XAUUSD,3371.21,3373.28,3371.17,3372.48,1403.0
2025-07-24 12:00:00,OANDA:XAUUSD,3372.475,3374.13,3372.045,3373.965,1051.0
2025-07-24 12:05:00,OANDA:XAUUSD,3373.975,3374.71,3372.825,3373.03,1239.0
2025-07-24 12:10:00,OANDA:XAUUSD,3373.055,3373.675,3372.29,3373.62,933.0
2025-07-24 12:15:00,OANDA:XAUUSD,3373.625,3373.715,3370.865,3371.565,2418.0
2025-07-24 12:20:00,OANDA:XAUUSD,3371.56,3371.805,3370.03,3370.825,1442.0
2025-07-24 12:25:00,OANDA:XAUUSD,3370.83,3371.095,3369.48,3369.795,1220.0
2025-07-24 12:30:00,OANDA:XAUUSD,3369.725,3370.175,3367.155,3367.17,1429.0
2025-07-24 12:35:00,OANDA:XAUUSD,3367.16,3368.6,3366.85,3367.96,1314.0
2025-07-24 12:40:00,OANDA:XAUUSD,3367.97,3368.11,3366.17,3366.27,957.0
2025-07-24 12:45:00,OANDA:XAUUSD,3366.26,3366.5,3364.21,3364.6,1412.0
2025-07-24 12:50:00,OANDA:XAUUSD,3364.575,3365.275,3363.33,3363.815,1672.0
2025-07-24 12:55:00,OANDA:XAUUSD,3363.805,3364.695,3362.59,3363.2,1999.0
2025-07-24 13:00:00,OANDA:XAUUSD,3363.095,3364.2,3361.995,3364.18,1458.0
2025-07-24 13:05:00,OANDA:XAUUSD,3364.19,3365.16,3363.3,3364.04,1486.0
2025-07-24 13:10:00,OANDA:XAUUSD,3364.035,3364.96,3362.665,3363.19,1478.0
2025-07-24 13:15:00,OANDA:XAUUSD,3363.225,3364.26,3362.9,3363.945,910.0
2025-07-24 13:20:00,OANDA:XAUUSD,3363.845,3363.845,3362.26,3362.62,1249.0
2025-07-24 13:25:00,OANDA:XAUUSD,3362.585,3363.73,3362.045,3363.7,1302.0
2025-07-24 13:30:00,OANDA:XAUUSD,3363.71,3364.5,3363.185,3364.025,1067.0
2025-07-24 13:35:00,OANDA:XAUUSD,3364.01,3364.01,3362.465,3362.69,809.0
2025-07-24 13:40:00,OANDA:XAUUSD,3362.705,3362.855,3362.285,3362.815,553.0
2025-07-24 13:45:00,OANDA:XAUUSD,3362.785,3363.83,3362.205,3363.42,1012.0
2025-07-24 13:50:00,OANDA:XAUUSD,3363.435,3364.735,3362.39,3364.385,744.0
2025-07-24 13:55:00,OANDA:XAUUSD,3364.405,3365.52,3364.09,3364.685,1099.0
2025-07-24 14:00:00,OANDA:XAUUSD,3364.68,3364.685,3362.71,3363.535,823.0
2025-07-24 14:05:00,OANDA:XAUUSD,3363.505,3364.025,3362.82,3363.17,618.0
2025-07-24 14:10:00,OANDA:XAUUSD,3363.16,3365.25,3362.855,3364.995,956.0
2025-07-24 14:15:00,OANDA:XAUUSD,3365.005,3367.385,3364.635,3366.76,1130.0
2025-07-24 14:20:00,OANDA:XAUUSD,3366.705,3366.905,3363.905,3364.47,1379.0
2025-07-24 14:25:00,OANDA:XAUUSD,3364.345,3364.8,3363.165,3364.485,937.0
2025-07-24 14:30:00,OANDA:XAUUSD,3364.465,3366.615,3364.095,3365.685,1128.0
2025-07-24 14:35:00,OANDA:XAUUSD,3365.74,3366.305,3364.77,3364.845,940.0
2025-07-24 14:40:00,OANDA:XAUUSD,3364.76,3366.115,3363.715,3365.535,1486.0
2025-07-24 14:45:00,OANDA:XAUUSD,3365.475,3365.97,3364.905,3365.045,918.0
2025-07-24 14:50:00,OANDA:XAUUSD,3364.91,3365.52,3363.655,3363.655,1175.0
2025-07-24 14:55:00,OANDA:XAUUSD,3363.645,3363.89,3362.755,3363.435,879.0
2025-07-24 15:00:00,OANDA:XAUUSD,3363.37,3363.96,3361.375,3363.96,2016.0
2025-07-24 15:05:00,OANDA:XAUUSD,3363.915,3366.155,3363.915,3364.885,1036.0
2025-07-24 15:10:00,OANDA:XAUUSD,3364.905,3364.905,3362.07,3362.28,912.0
2025-07-24 15:15:00,OANDA:XAUUSD,3362.23,3363.78,3361.795,3363.32,930.0
2025-07-24 15:20:00,OANDA:XAUUSD,3363.18,3363.555,3361.925,3362.535,1381.0
2025-07-24 15:25:00,OANDA:XAUUSD,3362.505,3364.3,3361.945,3362.275,1262.0
2025-07-24 15:30:00,OANDA:XAUUSD,3362.31,3362.31,3358.185,3362.18,3731.0
2025-07-24 15:35:00,OANDA:XAUUSD,3362.19,3363.96,3361.76,3363.435,1665.0
2025-07-24 15:40:00,OANDA:XAUUSD,3363.455,3364.11,3361.745,3361.835,1223.0
2025-07-24 15:45:00,OANDA:XAUUSD,3361.83,3363.22,3361.41,3362.925,1332.0
2025-07-24 15:50:00,OANDA:XAUUSD,3362.98,3363.54,3361.18,3362.235,2417.0
2025-07-24 15:55:00,OANDA:XAUUSD,3362.245,3364.745,3361.6,3361.995,1601.0
2025-07-24 16:00:00,OANDA:XAUUSD,3361.94,3363.275,3359.695,3362.87,2530.0
2025-07-24 16:05:00,OANDA:XAUUSD,3362.86,3365.555,3361.28,3361.875,2533.0
2025-07-24 16:10:00,OANDA:XAUUSD,3361.89,3361.91,3358.07,3361.0,3149.0
2025-07-24 16:15:00,OANDA:XAUUSD,3360.91,3361.56,3354.175,3354.46,3567.0
2025-07-24 16:20:00,OANDA:XAUUSD,3354.345,3355.825,3352.795,3354.535,4712.0
2025-07-24 16:25:00,OANDA:XAUUSD,3354.545,3355.7,3352.72,3353.48,3209.0
2025-07-24 16:30:00,OANDA:XAUUSD,3353.51,3356.005,3351.465,3355.75,3642.0
2025-07-24 16:35:00,OANDA:XAUUSD,3355.78,3359.51,3354.66,3358.445,3428.0
2025-07-24 16:40:00,OANDA:XAUUSD,3358.495,3359.145,3357.145,3358.065,2857.0
2025-07-24 16:45:00,OANDA:XAUUSD,3358.1,3359.055,3355.71,3355.78,2185.0
2025-07-24 16:50:00,OANDA:XAUUSD,3355.765,3357.975,3355.255,3357.2,1573.0
2025-07-24 16:55:00,OANDA:XAUUSD,3357.255,3360.26,3356.98,3359.18,1944.0
2025-07-24 17:00:00,OANDA:XAUUSD,3359.17,3360.715,3356.565,3359.81,5877.0
2025-07-24 17:05:00,OANDA:XAUUSD,3359.805,3364.16,3358.365,3363.66,4834.0
2025-07-24 17:10:00,OANDA:XAUUSD,3363.56,3368.19,3363.07,3367.205,4701.0
2025-07-24 17:15:00,OANDA:XAUUSD,3366.965,3372.28,3364.725,3371.735,5702.0
2025-07-24 17:20:00,OANDA:XAUUSD,3371.75,3371.815,3368.15,3368.935,5401.0
2025-07-24 17:25:00,OANDA:XAUUSD,3368.94,3370.47,3365.26,3366.795,3582.0
2025-07-24 17:30:00,OANDA:XAUUSD,3366.71,3369.805,3366.075,3367.12,3704.0
2025-07-24 17:35:00,OANDA:XAUUSD,3367.14,3369.265,3365.88,3368.2,4355.0
2025-07-24 17:40:00,OANDA:XAUUSD,3368.21,3371.755,3368.195,3370.855,3600.0
2025-07-24 17:45:00,OANDA:XAUUSD,3370.905,3374.43,3369.54,3374.055,4439.0
2025-07-24 17:50:00,OANDA:XAUUSD,3374.07,3374.425,3371.95,3372.525,4026.0
